message,label
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹50000 लगेच जमा करा.,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹20000 कोर्ट फीस अभी जमा करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹3000 लगेच जमा करा.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
तुमचा OTP: 983219. कृपया कुणासोबत शेअर करू नका.,0
तुमचा OTP: 770499. कृपया कुणासोबत शेअर करू नका.,0
आपका OTP है: 242375 -- कृपया किसी के साथ साझा न करें।,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID5839293,0
तुमचा OTP: 950225. कृपया कुणासोबत शेअर करू नका.,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID9894071,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹10000 दिलं नाही तर तुरुंग...,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID8431619,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID7194698,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
आपका OTP है: 283551 -- कृपया किसी के साथ साझा न करें।,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹3000 लगेच जमा करा.,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID7727592,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹20000 कोर्ट फीस अभी जमा करें।,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा OTP: 434859. कृपया कुणासोबत शेअर करू नका.,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹50000 लगेच जमा करा.,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID2201520,0
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹50000 न करता अटकेचा धोका आहे.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID3219275,0
तुमचा OTP: 856228. कृपया कुणासोबत शेअर करू नका.,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID8410314,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹20000 तुरंत ट्रांसफर करें।,1
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹5000 कोर्ट फीस अभी जमा करें।,1
आपका OTP है: 579562 -- कृपया किसी के साथ साझा न करें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID7785499,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹20000 भेजें, नहीं तो अरेस्ट होगा।",1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID4814063,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹5000 कोर्ट फीस अभी जमा करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹10000 कोर्ट फीस अभी जमा करें।,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा OTP: 738901. कृपया कुणासोबत शेअर करू नका.,0
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
तुमचा OTP: 288697. कृपया कुणासोबत शेअर करू नका.,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID1203411,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹5000 कोर्ट फीस अभी जमा करें।,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹10000 दिलं नाही तर तुरुंग...,1
आपका OTP है: 476592 -- कृपया किसी के साथ साझा न करें।,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID9020703,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID8556744,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID5780874,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID8192192,0
आपका OTP है: 520496 -- कृपया किसी के साथ साझा न करें।,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹5000 न करता अटकेचा धोका आहे.,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
आपका OTP है: 123440 -- कृपया किसी के साथ साझा न करें।,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹20000 तुरंत ट्रांसफर करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID1501386,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹10000 न करता अटकेचा धोका आहे.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹3000 न करता अटकेचा धोका आहे.,1
आपका OTP है: 181899 -- कृपया किसी के साथ साझा न करें।,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID9743726,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID5967875,0
तुमचा OTP: 136740. कृपया कुणासोबत शेअर करू नका.,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹3000 लगेच जमा करा.,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID8645318,0
आपका OTP है: 469028 -- कृपया किसी के साथ साझा न करें।,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹20000 तुरंत ट्रांसफर करें।,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹50000 भेजें, नहीं तो अरेस्ट होगा।",1
बँकेने ₹50000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका OTP है: 652104 -- कृपया किसी के साथ साझा न करें।,0
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा OTP: 688315. कृपया कुणासोबत शेअर करू नका.,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
आपका OTP है: 487342 -- कृपया किसी के साथ साझा न करें।,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID4038922,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID5719351,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹5000 कोर्ट फीस अभी जमा करें।,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹50000 दिलं नाही तर तुरुंग...,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹3000 लगेच जमा करा.,1
आपका OTP है: 700720 -- कृपया किसी के साथ साझा न करें।,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6488890,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
बैंक ने ₹20000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
आपका OTP है: 405485 -- कृपया किसी के साथ साझा न करें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹5000 कोर्ट फीस अभी जमा करें।,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
तुमचा OTP: 490617. कृपया कुणासोबत शेअर करू नका.,0
बैंक ने ₹20000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
बैंक ने ₹20000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
आपका OTP है: 463097 -- कृपया किसी के साथ साझा न करें।,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका OTP है: 761579 -- कृपया किसी के साथ साझा न करें।,0
तुमचा OTP: 752942. कृपया कुणासोबत शेअर करू नका.,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6939514,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचा OTP: 625585. कृपया कुणासोबत शेअर करू नका.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
बँकेने ₹20000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा OTP: 403465. कृपया कुणासोबत शेअर करू नका.,0
बैंक ने ₹20000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
तुमचा OTP: 237265. कृपया कुणासोबत शेअर करू नका.,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹10000 दिलं नाही तर तुरुंग...,1
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
बँकेने ₹50000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹5000 कोर्ट फीस अभी जमा करें।,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID2023680,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹20000 दिलं नाही तर तुरुंग...,1
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹5000 न करता अटकेचा धोका आहे.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹20000 भेजें, नहीं तो अरेस्ट होगा।",1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
बँकेने ₹20000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
बँकेने ₹10000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
बँकेने ₹10000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID7294482,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6217722,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6714124,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6863722,0
आपका OTP है: 436917 -- कृपया किसी के साथ साझा न करें।,0
तुमचा OTP: 931611. कृपया कुणासोबत शेअर करू नका.,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID4149617,0
आपका OTP है: 231499 -- कृपया किसी के साथ साझा न करें।,0
बँकेने ₹50000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID9044698,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹20000 कोर्ट फीस अभी जमा करें।,1
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID2202955,0
बँकेने ₹50000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹10000 भेजें, नहीं तो अरेस्ट होगा।",1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
बैंक ने ₹10000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹20000 कोर्ट फीस अभी जमा करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹20000 दिलं नाही तर तुरुंग...,1
तुमचा OTP: 992358. कृपया कुणासोबत शेअर करू नका.,0
आपका OTP है: 320177 -- कृपया किसी के साथ साझा न करें।,0
बँकेने ₹20000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका OTP है: 262297 -- कृपया किसी के साथ साझा न करें।,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹3000 कोर्ट फीस अभी जमा करें।,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
बँकेने ₹50000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹50000 कोर्ट फीस अभी जमा करें।,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID3864196,0
तुमचा OTP: 231086. कृपया कुणासोबत शेअर करू नका.,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID8014741,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹20000 तुरंत ट्रांसफर करें।,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID2507117,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹50000 लगेच जमा करा.,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID8281275,0
आपका OTP है: 739964 -- कृपया किसी के साथ साझा न करें।,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID7953542,0
बैंक ने ₹5000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID1541149,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
बैंक ने ₹3000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹20000 लगेच जमा करा.,1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹10000 कोर्ट फीस अभी जमा करें।,1
तुमचा OTP: 494900. कृपया कुणासोबत शेअर करू नका.,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID7805156,0
बँकेने ₹20000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका OTP है: 350585 -- कृपया किसी के साथ साझा न करें।,0
बँकेने ₹50000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹5000 दिलं नाही तर तुरुंग...,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹20000 भेजें, नहीं तो अरेस्ट होगा।",1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID9755927,0
बँकेने ₹20000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID7747738,0
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID3514832,0
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹3000 दिलं नाही तर तुरुंग...,1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹10000 दिलं नाही तर तुरुंग...,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹50000 तुरंत ट्रांसफर करें।,1
तुमचा OTP: 379168. कृपया कुणासोबत शेअर करू नका.,0
बैंक ने ₹50000 की क्रेडिट ट्रांजेक्शन की सूचना दी है। कृपया विवरण देखें।,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹5000 तुरंत ट्रांसफर करें।,1
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID3857685,0
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹10000 कोर्ट फीस अभी जमा करें।,1
आपका OTP है: 214729 -- कृपया किसी के साथ साझा न करें।,0
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹50000 न करता अटकेचा धोका आहे.,1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹5000 लगेच जमा करा.,1
तुमचा PAN क्राइममध्ये वापरला गेला आहे. Cyber Cell वरून कॉल केला आहे. ₹20000 न करता अटकेचा धोका आहे.,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹5000 भेजें, नहीं तो अरेस्ट होगा।",1
Digital Court ने आपको डिजिटल अरेस्ट दिखाया है। ₹20000 कोर्ट फीस अभी जमा करें।,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹50000 भेजें, नहीं तो अरेस्ट होगा।",1
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹10000 दिलं नाही तर तुरुंग...,1
"यह Cyber Crime Branch का कॉल है। आपका PAN कार्ड अपराध में लिंक है। ₹3000 भेजें, नहीं तो अरेस्ट होगा।",1
मी पोलीस विभागातून बोलतोय. तुमचं नाव बँक फ्रॉड प्रकरणात आलं आहे. ₹10000 लगेच जमा करा.,1
तुमचा OTP: 217089. कृपया कुणासोबत शेअर करू नका.,0
तुमचा OTP: 888706. कृपया कुणासोबत शेअर करू नका.,0
तुमचं Amazon ऑर्डर पॅकेज करण्यात आलं आहे. ट्रॅकिंग आयडी: TID6920410,0
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
बँकेने ₹3000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
मैं पुलिस विभाग से बोल रहा हूँ। आपका नाम बैंक फ्रॉड केस में दर्ज है। ₹10000 तुरंत ट्रांसफर करें।,1
आपका Flipkart ऑर्डर भेज दिया गया है। ट्रैकिंग ID: TID3435648,0
डिजिटल कोर्टने अटकेचं आदेश दिलं आहे. ₹20000 दिलं नाही तर तुरुंग...,1
बँकेने ₹5000 जमा केल्याचे सूचित केले आहे. कृपया तपासा.,0
तुमचा OTP: 447246. कृपया कुणासोबत शेअर करू नका.,0
आपका OTP है: 769671 -- कृपया किसी के साथ साझा न करें।,0
तुमचा OTP: 511667. कृपया कुणासोबत शेअर करू नका.,0
